timestamp,arbitration_id,data_field,attack
1672531200.035666,1E5,460178E001FE8501,0
1672531200.035672,1E9,0009000C00520000,0
1672531200.037801,1E1,00FD130060,0
1672531200.040989,0F9,01B44003157D3BFA,0
1672531200.040998,199,8FFF0FFFEFFF00FF,0
1672531200.042066,19D,C0003FFD0019A45D,0
1672531200.042078,1F5,0112000400000100,0
1672531200.043145,0C1,017262E0022A1FFA,0
1672531200.043157,0C5,001B783102CD09B8,0
1672531200.043163,1E5,4601788001FE8801,0
1672531200.044228,0F1,28030040,0
1672531200.045297,334,0000,0
1672531200.04739,0C9,801EC119364008,0
1672531200.047399,191,0757075707571F1F,0
1672531200.047405,1A1,0000400000003F,0
1672531200.048469,1C3,0757077E00001F00,0
1672531200.051653,0C1,117587CC122C3914,0
1672531200.05272,0C5,101D987812CF2A71,0
1672531200.052729,184,000100000000,0
1672531200.052738,1C7,08B8774700003F,0
1672531200.052742,1CD,0000000000,0
1672531200.052746,1E5,46016EA001FE9101,0
1672531200.053811,1E9,0FFF000C00520000,0
1672531200.05382,0F9,01B64003127D48FA,0
1672531200.053825,2F9,9801000000,0
1672531200.053829,199,CFFF0FFFEFFE00FF,0
1672531200.053833,348,03430334,0
1672531200.054898,34A,03450334,0
1672531200.054907,0F1,34030040,0
1672531200.057031,1F3,0000,0
1672531200.060232,0C9,801EB51C364008,0
1672531200.060241,191,0756075607571F1F,0
1672531200.060247,0C1,2178ACD8222F5ED7,0
1672531200.061312,0C5,201FB8BE22D14B2D,0
1672531200.061321,1E5,46016EC001FE9001,0
1672531200.064502,0F1,00030040,0
1672531200.065671,1E1,0000100000,0
1672531200.066872,0F9,01B64003127D48FA,0
1672531200.066896,199,0FFF0FFFF00100FF,0
1672531200.0669,19D,0000000000198D5C,0
1672531200.066905,1F5,0112000400000100,0
1672531200.066909,4C9,406D000000000000,0
1672531200.06798,77F,0000000000000000,0
1672531200.070207,0C1,317AC5873232848A,0
1672531200.070221,0C5,3022E92232D36BFF,0
1672531200.070226,184,000200000000,0
1672531200.07023,1C7,08B8B74600003F,0
1672531200.07142,1CD,0000000000,0
1672531200.071439,1E5,460166E001FE9701,0
1672531200.071446,1E9,0FFD000C004C0000,0
1672531200.07263,0C9,801EBB13364008,0
1672531200.072653,191,0756075607571F1F,0
1672531200.072658,1A1,0000400000003F,0
1672531200.072662,1C3,0756077E00001F00,0
1672531200.073816,2C3,082E06A006FD,0
1672531200.07383,3C1,0765E70000000000,0
1672531200.073835,3D1,014C800001610000,0
1672531200.073839,3E9,063C1722064611A8,0
1672531200.075038,0F1,1C030040,0
1672531200.076132,334,0000,0
1672531200.078366,0F9,01B74003107D51FA,0
1672531200.079493,199,4FFF0FFFF00000FF,0
1672531200.07951,0C1,017DEA6E0235AA17,0
1672531200.079516,0C5,0024095202D69C7C,0
1672531200.07952,1E5,4601608001FEA001,0
1672531200.082729,3ED,8000000000FF0000,0
1672531200.084865,0F1,28030040,0
1672531200.084876,0C9,801EAA16364008,0
1672531200.086037,191,0757075707561F1F,0
1672531200.087188,1F3,0000,0
1672531200.08827,0C1,11800F3E1237C2F9,0
1672531200.088281,0C5,1026297912D8BD39,0
1672531200.088286,17D,04E8000078000100,0
1672531200.08829,17F,0000000000000000,0
1672531200.089356,184,000300000000,0
1672531200.089365,1C7,08B8F74500003F,0
1672531200.089369,1CD,0000000000,0
1672531200.089374,1E5,46015CA001FEA301,0
1672531200.090532,1E9,0003000C004C0000,0
1672531200.091631,0F9,01B74003107D51FA,0
1672531200.091648,199,8FFF0FFFEFFF00FF,0
1672531200.091653,19D,40003FFF0019715C,0
1672531200.092724,1F5,0112000400000100,0
1672531200.095052,0F1,34030040,0
1672531200.095082,1E1,00FF110020,0
1672531200.097213,0C1,218333E4223AE82D,0
1672531200.09723,0C5,2028499722DADDDC,0
1672531200.097234,1E5,460156C000FEA801,0
1672531200.097238,0C9,801EAF19364008,0
1672531200.097243,191,0757075707571F1F,0
1672531200.098432,1A1,0000400000003F,0
1672531200.098457,1C3,0757077E00001F00,0
1672531200.099538,2F9,A001000000,0
1672531200.099553,348,0348033D,0
1672531200.100733,34A,03440336,0
1672531200.10421,0F9,01B840032A7D5DFA,0
1672531200.104239,199,CFFF0FFFEFFE00FF,0
1672531200.104245,0F1,00030040,0
1672531200.106513,0C1,31865874323D0D44,0
1672531200.106538,0C5,302A69B232DCFE85,0
1672531200.106544,184,000000000000,0
1672531200.106548,1C7,08B8374800003F,0
1672531200.106553,1CD,0000000000,0
1672531200.106558,1E5,460152E001FEAB01,0
1672531200.107639,1E9,000B000C004C0000,0
1672531200.107655,334,0000,0
1672531200.11116,0C9,801EA41C364008,0
1672531200.111188,191,0755075507571F1F,0
1672531200.11438,0F1,1C030040,0
1672531200.114395,1F3,0000,0
1672531200.115496,0C1,01897CE302403245,0
1672531200.115512,0C5,002C89E502DE1F2C,0
1672531200.115517,1E5,4601528001FEAE01,0
1672531200.115522,0F9,01B840032A7D5DFA,0
1672531200.116663,199,0FFF0FFFF00100FF,0
1672531200.116681,19D,80003FFE0019325A,0
1672531200.116686,1F5,0112000400000100,0
1672531200.12223,0C9,801E9913364008,0
1672531200.122254,191,0755075507571F1F,0
1672531200.12344,1A1,0000400000003F,0
1672531200.123468,1C3,0755077E00001F00,0
1672531200.123476,2C3,082906A006FC,0
1672531200.123484,0C1,118CA17E12435782,0
1672531200.124687,0C5,102FBA1B12E03FD5,0
1672531200.124711,184,000100000000,0
1672531200.124717,1C7,08B8774700003F,0
1672531200.124722,1CD,0000000000,0
1672531200.124726,0F1,28030040,0
1672531200.124731,1E5,460146A001FEB901,0
1672531200.125926,1E9,0008000C004C0000,0
1672531200.127181,12A,47000000507B3FFF,0
1672531200.128363,0F9,01BF40033F7D66FA,0
1672531200.129445,199,4FFF0FFFF00000FF,0
1672531200.129462,134,00001000,0
1672531200.130614,1E1,00FE120040,0
1672531200.132833,1F1,AE0E00000800007A,0
1672531200.132858,0C1,218FC62222467C2E,0
1672531200.132864,0C5,2031DA3322E26076,0
1672531200.132869,1E5,460146C001FEB801,0
1672531200.135151,0C9,801E9216364008,0
1672531200.1351671,191,0755075507551F1F,0
1672531200.135172,0F1,34030040,0
1672531200.135176,334,0000,0
1672531200.138513,3C9,0766000000000000,0
1672531200.139619,3F1,00E25A1800FF0043,0
1672531200.140701,0F9,01BF40033F7D66FA,0
1672531200.141869,199,8FFF0FFFEFFF00FF,0
1672531200.141886,19D,C0003FFD00188956,0
1672531200.141891,0C1,3191DE4E3249A143,0
1672531200.141896,1F5,0112000400000100,0
1672531200.141901,0C5,3033FA3E32E591E5,0
1672531200.143116,184,000200000000,0
1672531200.143147,1C7,08B8B74600003F,0
1672531200.143152,1CD,0000000000,0
1672531200.143157,1E5,460140E001FEBD01,0
1672531200.143162,1E9,0000000C00480000,0
1672531200.144233,0F1,00030040,0
1672531200.145303,1F3,0000,0
1672531200.147532,0C9,801E6819364008,0
1672531200.147557,191,0755075507551F1F,0
1672531200.147563,2F9,A801000000,0
1672531200.147568,1A1,0000400000003F,0
1672531200.148709,348,03520349,0
1672531200.148727,1C3,0755077F00001F00,0
1672531200.148732,34A,0347033B,0
1672531200.151091,0C1,0194023D024BBAEE,0
1672531200.151109,0C5,00351A4102E7B26F,0
1672531200.151115,1E5,46013A8001FEC601,0
1672531200.153244,0F9,01C74003257D73FA,0
1672531200.1544,199,CFFF0FFFEFFE00FF,0
1672531200.154419,0F1,1C030040,0
1672531200.154425,1E1,00FD130060,0
1672531200.160124,0C9,801E5F1C364008,0
1672531200.160155,0C1,1197275D124EDFFB,0
1672531200.160161,191,0755075507551F1F,0
1672531200.160166,0C5,10373A4B12E9D2FC,0
1672531200.160172,184,000300000000,0
1672531200.161239,1C7,08B8F74500003F,0
1672531200.161248,1CD,0000000000,0
1672531200.1612551,1E5,460130A001FECF01,0
1672531200.16126,1E9,0FFA000C004A0000,0
1672531200.164714,0F1,28030040,0
1672531200.165936,334,0000,0
1672531200.165963,0F9,01C74003257D73FA,0
1672531200.16715,199,0FFF0FFFF00100FF,0
1672531200.167176,19D,000000000017E354,0
1672531200.167181,1F5,0112000400000100,0
1672531200.16839,0C1,219A4BBA2251054E,0
1672531200.169482,0C5,203A6A5222EBF37C,0
1672531200.1695,1E5,46012AC001FED401,0
1672531200.172929,0C9,801E4B13364008,0
1672531200.172958,191,0755075507551F1F,0
1672531200.172963,1A1,0000400000003E,0
1672531200.174151,1C3,0755078000001F00,0
1672531200.174179,2C3,082206A006FC,0
1672531200.1742,3C1,0765E70000000000,0
1672531200.174205,3D1,014C800001520000,0
1672531200.17421,3E9,06651727065811AE,0
1672531200.175428,0F1,34030040,0
1672531200.175462,3F9,002FCD485A001011,0
1672531200.175472,3FB,0200,0
1672531200.175477,4C1,15C788253E000000,0
1672531200.175482,4D1,00004302128E00C8,0
1672531200.175487,4F1,01B301B3000000C8,0
1672531200.176644,772,00110852005B03,0
1672531200.177806,1F3,0000,0
1672531200.177823,0C1,319D705932542AA7,0
1672531200.177828,0C5,303C8A4832ED13F3,0
1672531200.177834,184,000000000000,0
1672531200.178988,1C7,08B8374800003F,0
1672531200.179006,1CD,0000000000,0
1672531200.179012,0F9,01CE40033D7D7BFA,0
1672531200.179018,1E5,46011EE001FEDF01,0
1672531200.179023,199,4FFF0FFFF00000FF,0
1672531200.180094,1E9,0FEE000C00460000,0
1672531200.182312,3ED,8000000000FF0000,0
1672531200.184599,0C9,801E3116364008,0
1672531200.184618,191,0755075507551F1F,0
1672531200.184623,0F1,00030040,0
1672531200.187052,0C1,01A0954F02574F16,0
1672531200.187079,0C5,003EAA3E02F043FC,0
1672531200.187085,17D,04E8000078000100,0
1672531200.188157,1E1,0000100000,0
1672531200.188173,17F,0000000000000000,0
1672531200.188179,1E5,4601168001FEEA01,0
1672531200.191543,0F9,01CE40033D7D7BFA,0
1672531200.191573,199,8FFF0FFFEFFF00FF,0
1672531200.191579,19D,40003FFF00174C51,0
1672531200.191584,1F5,0112000400000100,0
1672531200.195031,0F1,1C030040,0
1672531200.196143,0C1,11A3B95E125A7423,0
1672531200.196158,0C5,1040CA3412F26478,0
1672531200.196164,184,000100000000,0
1672531200.196169,1C7,08B8774700003F,0
1672531200.197235,1CD,0000000000,0
1672531200.197253,1E5,46010EA001FEF101,0
1672531200.197259,1E9,0010000C004A0000,0
1672531200.197264,2F9,B001000000,0
1672531200.197269,334,0000,0
1672531200.198441,348,0346034D,0
1672531200.198461,0C9,801E0A19364008,0
1672531200.198468,34A,0349033D,0
1672531200.198473,191,0755075507551F1F,0
1672531200.198479,1A1,0000400000003E,0
1672531200.198483,1C3,0755078100001F00,0
1672531200.204079,0F9,01D74003277D88FA,0
1672531200.204109,199,CFFF0FFFEFFE00FF,0
1672531200.204114,0F1,28030040,0
1672531200.205257,0C1,21A6DDD5225C8CB9,0
1672531200.205274,1F3,0000,0
1672531200.205281,0C5,2042EA2222F484DF,0
1672531200.205285,1E5,46010EC001FEF001,0
1672531200.209793,0C9,801DF31C364008,0
1672531200.209811,191,0755075507551F1F,0
1672531200.214227,0C1,31A9022E325FB180,0
1672531200.214249,0C5,304519EB32F6A538,0
1672531200.214254,184,000200000000,0
1672531200.214259,1C7,08B8B74600003F,0
1672531200.214264,0F1,34030040,0
1672531200.215423,1CD,0000000000,0
1672531200.215449,1E1,00FF110020,0
1672531200.215457,1E5,4600F8E002FF0501,0
1672531200.215465,1E9,0016000C00480000,0
1672531200.216605,0F9,01D74003277D88FA,0
1672531200.216623,199,0FFF0FFFF00100FF,0
1672531200.216629,19D,80003FFE00168C4F,0
1672531200.217812,1F5,0112000400000100,0
1672531200.222406,0C9,801DE413364008,0
1672531200.222436,191,0755075507551F1F,0
1672531200.222442,1A1,0000400000003E,0
1672531200.223523,1C3,0755078200001F00,0
1672531200.223539,0C1,01AC26760262D699,0
1672531200.223545,2C3,081C06A006FC,0
1672531200.22355,0C5,004739C202F8C581,0
1672531200.223555,1E5,4600F88002FF0801,0
1672531200.224743,0F1,00030040,0
1672531200.225989,334,0000,0
1672531200.227158,12A,47000000507B3FFF,0
1672531200.228314,0F9,01DC4003317D91FA,0
1672531200.229397,199,4FFF0FFFF00000FF,0
1672531200.229411,134,00001000,0
1672531200.230603,1F1,AE0E00000800007A,0
1672531200.23169,0C1,11AE3EB71265FB62,0
1672531200.231706,0C5,1049599D12FAE5C6,0
1672531200.232776,3C9,0766000000000000,0
1672531200.232793,184,000300000000,0
1672531200.232798,1C7,08B8F74500003F,0
1672531200.232802,1CD,0000000000,0
1672531200.232807,1E5,4600EEA002FF1101,0
1672531200.233982,1E9,0009000C00440000,0
1672531200.235213,0F1,1C030040,0
1672531200.235239,0C9,801DD016364008,0
1672531200.235244,191,0755075507551F1F,0
1672531200.237521,1F3,0000,0
1672531200.240948,0C1,21B162ED22682015,0
1672531200.24098,0C5,204B797B22FC061B,0
1672531200.240986,0F9,01DC4003317D91FA,0
1672531200.240996,1E5,4600E6C001FF1801,0
1672531200.242149,199,8FFF0FFFEFFF00FF,0
1672531200.242176,19D,C0003FFD00161A4D,0
1672531200.242182,1F5,0112000400000100,0
1672531200.243331,2F9,B801000000,0
1672531200.244419,348,03530349,0
1672531200.244431,34A,034C0340,0
1672531200.244438,0F1,28030040,0
1672531200.247714,0C9,801DAF19364008,0
1672531200.247732,1E1,00FE120040,0
1672531200.247738,191,0755075507551F1F,0
1672531200.247744,1A1,0000400000003D,0
1672531200.247749,1C3,0755078300001F00,0
1672531200.250006,0C1,31B48723326B44D1,0
1672531200.250031,0C5,304D996032FF3727,0
1672531200.250037,184,000000000000,0
1672531200.250042,1C7,08B8374800003F,0
1672531200.251122,1CD,0000000000,0
1672531200.251132,1E5,4600DCE001FF2101,0
1672531200.251137,1E9,0FF6000C00440000,0
1672531200.253264,0F9,01E24003357D9DFA,0
1672531200.254333,199,CFFF0FFFEFFE00FF,0
1672531200.254345,0F1,34030040,0
1672531200.255393,334,0000,0
1672531200.258581,0C1,01B7AB57026E6985,0
1672531200.259647,0C5,0050C92B0301576D,0
1672531200.259652,1E5,4600D68001FF2A01,0
1672531200.259666,0C9,801DA21C364008,0
1672531200.259671,191,0756075607551E1E,0
1672531200.264974,0F1,00030040,0
1672531200.264983,1F3,0000,0
1672531200.266051,0F9,01E24003357D9DFA,0
1672531200.266069,199,0FFF0FFFF00100FF,0
1672531200.267134,19D,000000000015B04C,0
1672531200.267146,1F5,0112000400000100,0
1672531200.268212,0C1,11BACFA31270820B,0
1672531200.268224,0C5,1052E8F5130377AB,0
1672531200.268229,184,000100000000,0
1672531200.268234,1C7,08B8774700003F,0
1672531200.268238,1CD,0000000000,0
1672531200.269303,1E5,4600D0A001FF2F01,0
1672531200.269314,1E9,0FF0000C00400000,0
1672531200.272496,0C9,801D7213354008,0
1672531200.272506,191,0756075607551D1D,0
1672531200.272511,1A1,0000400000003B,0
1672531200.272515,1C3,0756078400001D00,0
1672531200.2735791,2C3,081406A006FC,0
1672531200.273589,3C1,0765E70000000000,0
1672531200.273593,3D1,014C8000012E0000,0
1672531200.273598,3E9,065E172D066311B4,0
1672531200.274663,0F1,1C030040,0
1672531200.276793,0C1,21BDF3F32273A6E9,0
1672531200.276804,0C5,205408C1230597DA,0
1672531200.2768111,1E5,4600CAC001FF3401,0
1672531200.277876,1E1,00FD130060,0
1672531200.278946,0F9,01E94003357DAAFA,0
1672531200.278956,199,4FFF0FFFF00000FF,0
1672531200.28214,3ED,8000000000FF0000,0
1672531200.284269,0C9,801D6016344008,0
1672531200.285339,191,0756075607561B1B,0
1672531200.285348,0F1,28030040,0
1672531200.286415,0C1,31C0184E3276CBA8,0
1672531200.286427,0C5,3056287F3307B806,0
1672531200.286432,17D,04E8000078000100,0
1672531200.286437,17F,0000000000000000,0
1672531200.286441,184,000200000000,0
1672531200.287501,1C7,08B8B74600003F,0
1672531200.287506,1CD,0000000000,0
1672531200.287511,1E5,4600C6E001FF3701,0
1672531200.287515,1E9,0FF9000C00400000,0
1672531200.28858,334,0000,0
1672531200.291768,0F9,01E94003357DAAFA,0
1672531200.291779,199,8FFF0FFFEFFF00FF,0
1672531200.291785,2F9,C001000000,0
1672531200.29179,19D,40003FFF0015334A,0
1672531200.291794,348,03520348,0
1672531200.292859,1F5,0112000400000100,0
1672531200.292868,34A,034F0344,0
1672531200.2949991,0F1,34030040,0
1672531200.295008,0C1,01C33C630279F056,0
1672531200.295015,0C5,0059580C030AE76B,0
1672531200.295024,1E5,4600C68001FF3A01,0
1672531200.297149,0C9,801D4A19334008,0
1672531200.29716,191,0756075607561A1A,0
1672531200.297166,1F3,0000,0
1672531200.298231,1A1,00004000000039,0
1672531200.298242,1C3,0756077800001A00,0
1672531200.303542,0F9,01EF4003317DB3FA,0
1672531200.303547,0C1,11C6607F127C14CE,0
1672531200.304612,199,CFFF0FFFEFFE00FF,0
1672531200.304622,0C5,105B77B2130C0770,0
1672531200.304628,184,000300000000,0
1672531200.304632,0F1,00030040,0
1672531200.304636,1C7,08B8F74500003F,0
1672531200.304642,1CD,0000000000,0
1672531200.305706,1E5,4600BAA001FF4501,0
1672531200.305716,1E9,0FF8000C003C0000,0
1672531200.307843,1E1,0000100000,0
1672531200.309972,0C9,801D2A1C334008,0
1672531200.309981,191,0756075607561A1A,0
1672531200.312111,0C1,21C9847E227F3947,0
1672531200.313181,0C5,205D9755230E2762,0
1672531200.31319,1E5,4600BAC001FF4401,0
1672531200.31426,0F1,1C030040,0
1672531200.315329,334,0000,0
1672531200.316398,0F9,01EF4003317DB3FA,0
1672531200.31641,199,0FFF0FFFF00100FF,0
1672531200.316416,19D,80003FFE00149248,0
1672531200.317481,1F5,0112000400000100,0
1672531200.321723,0C1,31CB9C8332825DDB,0
1672531200.321736,0C5,305FB6FC33104760,0
1672531200.321742,0C9,801D1F13334008,0
1672531200.322807,184,000000000000,0
1672531200.322819,191,0756075607561A1A,0
1672531200.322825,1C7,08B8374800003F,0
1672531200.322828,1A1,00004000000039,0
1672531200.322832,1CD,0000000000,0
1672531200.3238971,1C3,0756076800001A00,0
1672531200.323907,1E5,4600B4E001FF4901,0
1672531200.323918,2C3,080C06A006FE,0
1672531200.323928,1E9,0FF5000C003E0000,0
1672531200.324992,0F1,28030040,0
1672531200.327122,12A,47000000507B3FFF,0
1672531200.32925,0F9,01F540033A7DBFFA,0
1672531200.329262,199,4FFF0FFFF00000FF,0
1672531200.329268,134,00001000,0
1672531200.329271,1F1,AE0E00000800007A,0
1672531200.33139,0C1,01CEC0B102858267,0
1672531200.3314,0C5,0061D69C0312675D,0
1672531200.331405,1E5,4600AE8001FF5201,0
1672531200.33247,1F3,0000,0
1672531200.334598,0C9,801D0516334008,0
1672531200.334607,191,0756075607561A1A,0
1672531200.334613,0F1,34030040,0
1672531200.337793,1E1,00FF110020,0
1672531200.338862,3C9,0766000000000000,0
1672531200.339933,0C1,11D1E4C712879AC7,0
1672531200.339941,0C5,10640614131597ED,0
1672531200.339949,184,000100000000,0
1672531200.341013,1C7,08B8774700003F,0
1672531200.341023,1CD,0000000000,0
1672531200.34103,1E5,4600AAA000FF5501,0
1672531200.341036,0F9,01F540033A7DBFFA,0
1672531200.341039,1E9,0FF8000C003A0000,0
1672531200.342104,199,8FFF0FFFEFFF00FF,0
1672531200.342115,2F9,C801000000,0
1672531200.342121,19D,C0003FFD00140E46,0
1672531200.342125,348,0356034D,0
1672531200.342128,1F5,0112000400000100,0
1672531200.343192,34A,03520348,0
1672531200.344261,0F1,00030040,0
1672531200.34533,334,0000,0
1672531200.347453,0C9,801CD619334008,0
1672531200.347457,191,0756075607561A1A,0
1672531200.347461,1A1,00004000000039,0
1672531200.348526,1C3,0756076900001A00,0
1672531200.348539,0C1,21D408EC228ABF49,0
1672531200.348545,0C5,206625B42317B7CC,0
1672531200.34961,1E5,4600A6C000FF5801,0
1672531200.353857,0F9,01FC4003347DC8FA,0
1672531200.353866,199,CFFF0FFFEFFE00FF,0
1672531200.354933,0F1,1C030040,0
1672531200.358122,0C1,31D72CEA328DE39B,0
1672531200.358135,0C5,306845683319D7B5,0
1672531200.358141,184,000200000000,0
1672531200.358144,1C7,08B8B74600003F,0
1672531200.358147,1CD,0000000000,0
1672531200.359212,1E5,4600A2E000FF5B01,0
1672531200.359222,1E9,0FF3000C00360000,0
1672531200.35923,0C9,801CC11C334008,0
1672531200.360297,191,0753075307561A1A,0
1672531200.36454,0F1,28030040,0
1672531200.36561,0F9,01FC4003347DC8FA,0
1672531200.366679,199,0FFF0FFFF00100FF,0
1672531200.366688,19D,0000000000139A44,0
1672531200.366693,0C1,01DA50DD029007E1,0
1672531200.366698,1F5,0112000400000100,0
1672531200.367763,0C5,006A64FE031BF7A2,0
1672531200.367773,1E1,00FE120040,0
1672531200.36778,1E5,4600A28000FF5E01,0
1672531200.369996,1F3,0000,0
1672531200.37222,0C9,801C9B13324008,0
1672531200.372234,191,0753075307531A1A,0
1672531200.372239,1A1,00004000000039,0
1672531200.373305,1C3,0753076B00001A00,0
1672531200.373318,2C3,080606A006FD,0
1672531200.373324,3C1,0765E70000000000,0
1672531200.373328,3D1,014A8000015F0000,0
1672531200.37452,3E9,06731733067911B9,0
1672531200.374544,0F1,34030040,0
1672531200.375623,0C1,11DD74A812932C02,0
1672531200.375638,0C5,106C84B1131D177F,0
1672531200.376778,184,000300000000,0
1672531200.376791,1C7,08B8F74500003F,0
1672531200.376797,1CD,0000000000,0
1672531200.376801,1E5,46009EA000FF6101,0
1672531200.376805,1E9,0FF1000C00320000,0
1672531200.377961,334,0000,0
1672531200.377979,3F1,00E25A1800FF0043,0
1672531200.379162,0F9,020140033E7DD5FA,0
1672531200.379183,199,4FFF0FFFF00000FF,0
1672531200.382374,3ED,8000000000FF0000,0
1672531200.384692,0C1,21E098942296503D,0
1672531200.384721,0C5,206FB3E923204686,0
1672531200.384726,0F1,00030040,0
1672531200.385923,0C9,801C8916324008,0
1672531200.385952,17D,04E8000078000100,0
1672531200.385957,191,0752075207531919,0
1672531200.385961,17F,0000000000000000,0
1672531200.385966,1E5,46009EC000FF6001,0
1672531200.387161,2F9,D001000000,0
1672531200.388252,348,035E0356,0
1672531200.388263,34A,0352034D,0
1672531200.391539,0F9,020140033E7DD5FA,0
1672531200.391562,199,8FFF0FFFEFFF00FF,0
1672531200.391567,19D,40003FFF00132942,0
1672531200.392638,1F5,0112000400000100,0
1672531200.393816,0C1,31E3BC8832997480,0
1672531200.393833,0C5,3071D35733226634,0
1672531200.393838,184,000000000000,0
1672531200.394987,1C7,08B8374800003F,0
1672531200.395002,0F1,1C030040,0
1672531200.395007,1CD,0000000000,0
1672531200.395011,1E1,00FD130060,0
1672531200.395016,1E5,46009CE000FF6101,0
1672531200.39502,1E9,0FFF000C002E0000,0
1672531200.397149,0C9,801C6519314008,0
1672531200.397159,1F3,0000,0
1672531200.398312,191,0752075207531919,0
1672531200.398329,1A1,00004000000038,0
1672531200.398334,1C3,0752076700001900,0
1672531200.40295,0C1,01E6E082029C98DB,0
1672531200.402965,0C5,0073F2BC032485D9,0
1672531200.402971,1E5,46009C8000FF6401,0
1672531200.404041,0F9,020740033E7DDDFA,0
1672531200.404051,199,CFFF0FFFEFFE00FF,0
1672531200.40406,0F1,28030040,0
1672531200.405244,334,0000,0
1672531200.409851,0C9,801C481C314008,0
1672531200.40988,191,0751075107521818,0
1672531200.412092,0C1,11E9044F129FBD08,0
1672531200.412107,0C5,107512241326A573,0
1672531200.412111,184,000100000000,0
1672531200.412116,1C7,08B8774700003F,0
1672531200.412121,1CD,0000000000,0
1672531200.413187,1E5,46009CA000FF6301,0
1672531200.413201,1E9,0005000C002C0000,0
1672531200.414363,0F1,34030040,0
1672531200.416674,0F9,020740033E7DDDFA,0
1672531200.416702,199,0FFF0FFFF00100FF,0
1672531200.416707,19D,80003FFE00128D40,0
1672531200.416712,1F5,0112000400000100,0
1672531200.420156,0C1,21EC280A22A2E11E,0
1672531200.421248,0C5,207841412328C515,0
1672531200.421265,1E5,46009AC000FF6401,0
1672531200.422428,0C9,801C3313304008,0
1672531200.422444,191,0751075107521717,0
1672531200.42245,1A1,00004000000037,0
1672531200.422454,1C3,0751076100001700,0
1672531200.422459,2C3,080306A006FE,0
1672531200.42354,3F9,002FDB465A001011,0
1672531200.423556,3FB,0200,0
1672531200.4247,0F1,00030040,0
1672531200.427,12A,47000000507B3FFF,0
1672531200.429143,0F9,020D4003377DEAFA,0
1672531200.429155,199,4FFF0FFFF00000FF,0
1672531200.42916,134,00001000,0
1672531200.429165,1E1,0000100000,0
1672531200.430331,0C1,31EF4BB232A50500,0
1672531200.430352,0C5,307A6099332BF50A,0
1672531200.43036,184,000200000000,0
1672531200.430366,1C7,08B8B74600003F,0
1672531200.430371,1CD,0000000000,0
1672531200.43151,1E5,460098E000FF6501,0
1672531200.431535,1E9,0002000C002C0000,0
1672531200.431541,500,00000000,0
1672531200.431546,773,00280000000000,0
1672531200.432696,1F1,AE0E00000800007A,0
1672531200.435059,0F1,1C030040,0
1672531200.435089,0C9,801BF5162F4008,0
1672531200.435095,2F9,D801000000,0
1672531200.436167,191,074F074F07511616,0
1672531200.436183,334,0000,0
1672531200.436188,348,0362035B,0
1672531200.436192,34A,03590354,0
1672531200.437258,1F3,0000,0
1672531200.438429,0C1,01F26F5202A828EA,0
1672531200.439493,0C5,007C7FF0032D1495,0
1672531200.439509,3C9,0766000000000000,0
1672531200.439515,1E5,4600968000FF6A01,0
1672531200.441897,0F9,020D4003377DEAFA,0
1672531200.441927,199,8FFF0FFFEFFF00FF,0
